Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-17,96.69918787825145,98.04292183639879,94.8080030956039,95.60429382324219,456447,0.0,0
2021-08-18,95.65405875188053,97.54524356427181,93.56380505144439,93.8126449584961,346745,0.0,0
2021-08-20,92.07076669128703,93.86241708071405,91.27447594176584,91.77215576171875,540188,0.0,0
2021-08-23,93.26519536224222,94.26055500364926,85.60092916100466,86.44698333740234,581658,0.0,0
2021-08-24,88.28839638324766,91.37401731982311,85.94930276519155,89.58236694335938,749082,0.0,0
2021-08-25,89.9307367531062,93.36473186885961,89.8312023136621,90.47818756103516,605772,0.0,0
2021-08-26,89.68190057529198,95.35545498669578,89.68190057529198,93.56380462646484,747435,0.0,0
2021-08-27,94.06148538321271,95.15637946146771,92.9665913049577,93.2154312133789,239688,0.0,0
2021-08-30,93.06612626832018,96.50011398607876,92.17030107421186,92.61821746826172,336273,0.0,0
2021-08-31,93.06612327718649,94.01171186647053,89.18421929014198,90.0302734375,510754,0.0,0
2021-09-01,90.03027471754778,92.22007044101072,89.5823659255167,90.77679443359375,947003,0.0,0
2021-09-02,89.48283282651755,93.3647369270745,89.18422189801649,90.67726135253906,400702,0.0,0
2021-09-03,87.59164508278042,90.42841843314044,82.61484706671335,88.93537902832031,3256525,0.0,0
2021-09-06,84.5557975289109,90.0302754937819,81.61948965807662,87.64141845703125,2647849,0.0,0
2021-09-07,87.29303483871989,87.49211131729547,84.60556692687446,85.79999542236328,1122810,0.0,0
2021-09-08,86.5,97.8499984741211,86.5,96.5999984741211,6054441,0.4,0
2021-09-09,97.5,108.44999694824219,95.30000305175781,106.3499984741211,8861669,0.0,0
2021-09-13,103.4000015258789,107.05000305175781,101.3499984741211,105.8499984741211,6244123,0.0,0
2021-09-14,106.0,110.25,106.0,108.55000305175781,3495486,0.0,0
2021-09-15,109.0,118.1500015258789,107.6500015258789,112.05000305175781,3936683,0.0,0
2021-09-16,112.25,113.5999984741211,105.0,106.05000305175781,2060799,0.0,0
2021-09-17,106.4000015258789,106.80000305175781,101.19999694824219,105.55000305175781,727874,0.0,0
