Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-17,695.0,695.0,660.5,680.5,14521,0,0
2021-08-18,680.5,690.5999755859375,664.0,670.9000244140625,13346,0,0
2021-08-20,670.9000244140625,670.9000244140625,651.0,654.75,33515,0,0
2021-08-23,684.4000244140625,684.4000244140625,630.0,638.0,65359,0,0
2021-08-24,630.0,640.0,606.0999755859375,630.8499755859375,38624,0,0
2021-08-25,629.25,630.0,618.0,620.8499755859375,10840,0,0
2021-08-26,629.6500244140625,633.5,615.0,629.0499877929688,8089,0,0
2021-08-27,636.9000244140625,636.9000244140625,620.0,630.4500122070312,12135,0,0
2021-08-30,635.0,635.0,623.0,629.8499755859375,28439,0,0
2021-08-31,629.9500122070312,661.2999877929688,627.0,661.2999877929688,60460,0,0
2021-09-01,684.4000244140625,684.4000244140625,661.9000244140625,679.6500244140625,30111,0,0
2021-09-02,671.0,692.0,666.0,677.7999877929688,16970,0,0
2021-09-03,675.0,687.8499755859375,660.9000244140625,675.7000122070312,15087,0,0
2021-09-06,681.7999877929688,681.7999877929688,661.9000244140625,670.3499755859375,12759,0,0
2021-09-07,665.9000244140625,678.9500122070312,663.9000244140625,677.1500244140625,48372,0,0
2021-09-08,679.0,690.0,670.0,671.0999755859375,16153,0,0
2021-09-09,682.2000122070312,700.0,666.0,695.3499755859375,50744,0,0
2021-09-13,701.0,718.0,696.0,703.0,91979,0,0
2021-09-14,713.0,713.0,696.6500244140625,709.9500122070312,191730,0,0
2021-09-15,713.0,715.0,702.8499755859375,705.25,42255,0,0
2021-09-16,714.0,714.0,694.0499877929688,697.4500122070312,41234,0,0
2021-09-17,708.9500122070312,720.5999755859375,682.25,710.3499755859375,94238,0,0
