Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-18,381.1367466699155,383.0963186322287,376.28679410291227,376.97265625,2999565,0.0,0
2021-08-20,372.3186743846746,377.0706423931444,366.97882880493205,367.9096374511719,3045747,0.0,0
2021-08-23,369.23235505306906,373.29846091757014,357.71986970981067,360.07135009765625,2462085,0.0,0
2021-08-24,360.5612438288781,371.8287826985306,359.8264043373791,370.4080810546875,3221230,0.0,0
2021-08-25,373.73936716862846,382.45945625037007,372.12269641075784,376.8746643066406,4290066,0.0,0
2021-08-26,379.030199325292,383.7331599074901,374.621162566721,378.44232177734375,5460351,0.0,0
2021-08-27,381.6266433056672,383.88013912357394,377.31559092753946,379.9120178222656,3913112,0.0,0
2021-08-30,383.0963190532209,390.10178284604996,381.6756174187045,389.366943359375,3049154,0.0,0
2021-08-31,390.34671461495134,398.28298675176745,386.72152455787324,394.118896484375,5154473,0.0,0
2021-09-01,394.8537433201451,401.71224506516,394.11890384746494,399.99761962890625,2816217,0.0,0
2021-09-02,400.7324761698492,405.28847511437937,397.8911027346031,401.4673156738281,2570732,0.0,0
2021-09-03,403.4758637600362,406.2192825067113,397.3032239062349,398.9688720703125,3539668,0.0,0
2021-09-06,400.83043760787024,401.1243614322132,396.07846977636376,396.6173400878906,1278306,0.0,0
2021-09-07,397.79310918216635,416.50702744156496,395.049720389464,415.3802795410156,7757017,0.0,0
2021-09-08,419.1524300658061,419.7893148730311,406.6111814886043,409.991455078125,5299728,0.0,0
2021-09-09,409.06065883160016,418.6135724210807,403.86780494323796,410.5793151855469,6628482,0.0,0
2021-09-13,412.48988493734345,413.4206935500926,407.78692433776547,411.0691833496094,3346927,0.0,0
2021-09-14,411.51010298373325,413.42069756500695,408.71770701906183,411.1181945800781,1971764,0.0,0
2021-09-15,411.51010701545783,414.74338875315846,410.04042806183116,412.0,2631861,0.0,0
2021-09-16,416.29998779296875,420.29998779296875,413.6000061035156,416.95001220703125,3944321,8.5,0
2021-09-17,418.0,422.95001220703125,414.29998779296875,417.75,5814289,0.0,0
