Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-18,353.8386039273734,370.38197299313674,353.8386039273734,360.9642333984375,9523,0.0,0
2021-08-20,354.93486932398565,383.18814991960505,348.75604094136673,367.8406982421875,12291,0.0,0
2021-08-23,372.5246592730714,381.5936180312311,353.83863040878293,357.5758361816406,5781,0.0,0
2021-08-24,353.83862431545646,363.2065776221977,353.83862431545646,358.5724182128906,403,0.0,0
2021-08-25,361.263201260954,373.6208881317409,356.629072486091,369.3355712890625,7592,0.0,0
2021-08-26,378.6038339742039,406.2591552734375,355.78197130905926,406.2591552734375,26140,0.0,0
2021-08-27,413.5841021360745,428.53292510484823,395.64551457354594,409.3486022949219,25873,0.0,0
2021-08-30,416.32470515362485,416.32470515362485,370.979943730549,395.79498291015625,6115,0.0,0
2021-08-31,406.10967164039295,406.10967164039295,374.7171448755527,389.61614990234375,5806,0.0,0
2021-09-01,384.53356275997794,421.357478473872,384.18475080755184,406.30902099609375,16989,0.0,0
2021-09-02,423.4503129483133,446.91998291015625,406.9567906821522,446.91998291015625,52472,0.0,0
2021-09-03,455.4407795254624,457.43395580347317,425.1445061823899,440.1929931640625,45879,0.0,0
2021-09-06,447.7670511922258,471.286538012152,437.7513522809473,445.1260986328125,29849,0.0,0
2021-09-07,445.3254187595508,454.09538227181474,425.9417671702789,437.7513427734375,9531,0.0,0
2021-09-08,434.51243596588455,443.2823995722903,428.5827242729857,432.0209655761719,5600,0.0,0
2021-09-09,446.421674307965,446.421674307965,408.65095906257994,416.47418212890625,5150,0.0,0
2021-09-13,421.45713403415704,430.7752395732036,410.74381112979165,416.67352294921875,7991,0.0,0
2021-09-14,423.5499653331348,423.5499653331348,406.60796671980944,419.2646484375,7896,0.0,0
2021-09-15,430.47628596361415,451.45445544761793,412.23870362129765,435.7083740234375,12942,0.0,0
2021-09-16,436.9541063104297,452.9493346765278,429.0312179939389,438.1499938964844,6177,0.0,0
2021-09-17,439.6499938964844,441.95001220703125,415.8500061035156,426.8500061035156,12185,1.5,0
