Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-18,24.700000762939453,25.399999618530273,23.0,25.399999618530273,165734,0,0
2021-08-20,25.950000762939453,26.600000381469727,24.149999618530273,26.350000381469727,164252,0,0
2021-08-23,26.350000381469727,27.350000381469727,25.049999237060547,25.049999237060547,52267,0,0
2021-08-24,24.0,26.0,24.0,25.399999618530273,50106,0,0
2021-08-25,24.600000381469727,26.649999618530273,24.5,25.899999618530273,78768,0,0
2021-08-26,26.75,26.75,25.549999237060547,26.100000381469727,32784,0,0
2021-08-27,26.649999618530273,27.100000381469727,25.149999618530273,26.600000381469727,45967,0,0
2021-08-30,26.600000381469727,27.799999237060547,26.399999618530273,26.899999618530273,55808,0,0
2021-08-31,27.5,27.5,26.299999237060547,26.899999618530273,47565,0,0
2021-09-01,27.950000762939453,27.950000762939453,26.399999618530273,26.950000762939453,18938,0,0
2021-09-02,27.450000762939453,27.450000762939453,26.0,26.600000381469727,26918,0,0
2021-09-03,27.299999237060547,27.299999237060547,26.049999237060547,26.299999237060547,24339,0,0
2021-09-06,26.5,27.0,26.100000381469727,26.799999237060547,68129,0,0
2021-09-07,26.100000381469727,27.5,26.100000381469727,27.399999618530273,55833,0,0
2021-09-08,27.450000762939453,27.450000762939453,26.299999237060547,26.75,77805,0,0
2021-09-09,26.5,27.200000762939453,26.5,26.799999237060547,69059,0,0
2021-09-13,26.799999237060547,27.200000762939453,26.549999237060547,27.049999237060547,54229,0,0
2021-09-14,27.100000381469727,28.399999618530273,27.049999237060547,28.399999618530273,217435,0,0
2021-09-15,29.0,29.799999237060547,28.0,29.450000762939453,401471,0,0
2021-09-16,29.399999618530273,29.450000762939453,28.0,28.399999618530273,113062,0,0
2021-09-17,27.950000762939453,29.100000381469727,27.649999618530273,28.850000381469727,76309,0,0
