Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-17,1467.7515060818162,1471.774331967868,1450.1883084323392,1454.947021484375,227965,0.0,0
2021-08-18,1456.0753270786597,1514.70100146744,1455.094144243701,1476.1895751953125,573170,0.0,0
2021-08-20,1460.9812773220021,1476.5821087376555,1452.150631589364,1465.739990234375,242694,0.0,0
2021-08-23,1473.7367317978028,1485.4618196707604,1437.53105844012,1450.8751220703125,143944,0.0,0
2021-08-24,1451.2676081133304,1463.8267971831347,1422.7152095859558,1435.127197265625,360444,0.0,0
2021-08-25,1446.1655061321871,1463.9248927395815,1432.5761468667117,1439.1500244140625,395030,0.0,0
2021-08-26,1465.1500244140625,1524.0,1465.1500244140625,1498.5999755859375,893730,27.6,0
2021-08-27,1508.0,1525.0,1485.5,1491.25,862614,0.0,0
2021-08-30,1499.0,1563.0,1498.949951171875,1520.300048828125,1291910,0.0,0
2021-08-31,1536.0,1552.0,1503.0,1517.550048828125,646102,0.0,0
2021-09-01,1524.4000244140625,1527.0999755859375,1491.0,1501.050048828125,472154,0.0,0
2021-09-02,1506.5,1557.0,1502.050048828125,1544.9000244140625,673067,0.0,0
2021-09-03,1559.5,1625.0,1555.0,1592.9000244140625,2132511,0.0,0
2021-09-06,1607.0,1680.0,1585.050048828125,1643.699951171875,2177443,0.0,0
2021-09-07,1646.050048828125,1679.699951171875,1608.5,1638.9000244140625,1096202,0.0,0
2021-09-08,1648.0,1666.9000244140625,1617.0,1627.800048828125,582565,0.0,0
2021-09-09,1631.0,1669.0,1625.0,1661.5,832470,0.0,0
2021-09-13,1664.0,1667.300048828125,1623.300048828125,1629.300048828125,460450,0.0,0
2021-09-14,1632.0,1642.0,1611.0,1613.5,500442,0.0,0
2021-09-15,1612.0,1628.5999755859375,1595.0,1609.3499755859375,389595,0.0,0
2021-09-16,1602.0999755859375,1674.0,1602.0999755859375,1640.25,1274055,0.0,0
2021-09-17,1652.9000244140625,1655.050048828125,1582.199951171875,1596.1500244140625,614108,0.0,0
