Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-17,425.1499938964844,447.3999938964844,423.3500061035156,440.1499938964844,7443,0,0
2021-08-18,449.8999938964844,449.8999938964844,439.5,441.45001220703125,7314,0,0
2021-08-20,441.25,446.54998779296875,439.0,439.3999938964844,10259,0,0
2021-08-23,448.95001220703125,469.1499938964844,438.45001220703125,462.6000061035156,21002,0,0
2021-08-24,463.0,502.0,453.79998779296875,483.5,29056,0,0
2021-08-25,480.0,498.0,475.0,480.6000061035156,11095,0,0
2021-08-26,476.0,491.75,474.3500061035156,482.3500061035156,2347,0,0
2021-08-27,475.20001220703125,489.0,461.6000061035156,466.20001220703125,3598,0,0
2021-08-30,466.20001220703125,475.95001220703125,462.45001220703125,469.54998779296875,1701,0,0
2021-08-31,479.70001220703125,480.0,469.29998779296875,477.95001220703125,2441,0,0
2021-09-01,480.0,485.5,469.8999938964844,471.45001220703125,1940,0,0
2021-09-02,473.8999938964844,479.29998779296875,470.0,472.04998779296875,1118,0,0
2021-09-03,485.0,488.0,471.0,478.20001220703125,6515,0,0
2021-09-06,476.0,489.79998779296875,476.0,476.45001220703125,3962,0,0
2021-09-07,481.29998779296875,486.5,460.3500061035156,465.75,3137,0,0
2021-09-08,465.0,475.0,462.0,465.45001220703125,2641,0,0
2021-09-09,469.0,474.0,460.0,465.75,2960,0,0
2021-09-13,466.70001220703125,466.70001220703125,450.25,456.95001220703125,5908,0,0
2021-09-14,472.5,474.0,460.0,464.5,2616,0,0
2021-09-15,463.1000061035156,557.4000244140625,463.1000061035156,540.5999755859375,189208,0,0
2021-09-16,538.0,542.7999877929688,507.0,514.5499877929688,46381,0,0
2021-09-17,519.9500122070312,519.9500122070312,476.1499938964844,495.1000061035156,22738,0,0
