Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-17,10.600000381469727,10.800000190734863,10.449999809265137,10.449999809265137,10005324,0,0
2021-08-18,10.050000190734863,10.949999809265137,9.949999809265137,10.600000381469727,31955571,0,0
2021-08-20,10.199999809265137,10.550000190734863,10.100000381469727,10.100000381469727,10484544,0,0
2021-08-23,10.100000381469727,10.149999618530273,9.600000381469727,9.600000381469727,19783988,0,0
2021-08-24,9.300000190734863,10.050000190734863,9.199999809265137,10.050000190734863,14025602,0,0
2021-08-25,10.550000190734863,10.550000190734863,10.350000381469727,10.550000190734863,5306319,0,0
2021-08-26,11.0,11.050000190734863,10.600000381469727,11.050000190734863,9238938,0,0
2021-08-27,11.399999618530273,11.399999618530273,10.699999809265137,11.199999809265137,18413485,0,0
2021-08-30,11.300000190734863,11.75,11.199999809265137,11.75,13375349,0,0
2021-08-31,11.800000190734863,11.899999618530273,11.25,11.399999618530273,11907340,0,0
2021-09-01,11.300000190734863,11.350000381469727,10.850000381469727,11.100000381469727,10695638,0,0
2021-09-02,11.350000381469727,11.649999618530273,11.100000381469727,11.649999618530273,9341412,0,0
2021-09-03,11.75,12.199999809265137,11.399999618530273,12.199999809265137,25619689,0,0
2021-09-06,12.25,12.550000190734863,11.800000190734863,12.25,14369301,0,0
2021-09-07,12.25,12.25,11.800000190734863,12.050000190734863,8768985,0,0
2021-09-08,12.0,12.649999618530273,11.899999618530273,12.649999618530273,13475989,0,0
2021-09-09,12.800000190734863,13.25,12.399999618530273,13.25,18768106,0,0
2021-09-13,13.899999618530273,13.899999618530273,13.899999618530273,13.899999618530273,4346835,0,0
2021-09-14,14.550000190734863,14.550000190734863,13.449999809265137,13.850000381469727,90157300,0,0
2021-09-15,13.899999618530273,14.5,13.800000190734863,14.5,37464453,0,0
2021-09-16,14.649999618530273,14.850000381469727,14.0,14.050000190734863,25975777,0,0
2021-09-17,14.300000190734863,14.300000190734863,13.350000381469727,13.75,74934110,0,0
