Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-17,816.0,831.7000122070312,801.2000122070312,810.5999755859375,1074840,0,0
2021-08-18,814.0,817.5,785.5499877929688,789.4500122070312,402743,0,0
2021-08-20,778.0,788.7000122070312,761.0,766.9500122070312,410231,0,0
2021-08-23,770.0,774.9000244140625,741.0,743.5999755859375,436999,0,0
2021-08-24,740.0,774.7999877929688,740.0,765.1500244140625,397391,0,0
2021-08-25,759.0,778.0,749.2000122070312,753.8499755859375,402250,0,0
2021-08-26,756.4000244140625,769.3499755859375,753.5999755859375,756.5999755859375,450417,0,0
2021-08-27,754.0499877929688,767.8499755859375,742.2000122070312,747.0999755859375,420856,0,0
2021-08-30,754.0,771.9000244140625,753.0999755859375,763.0,698934,0,0
2021-08-31,767.3499755859375,781.6500244140625,766.0,777.5,458003,0,0
2021-09-01,776.0,839.75,771.0,827.0999755859375,1966364,0,0
2021-09-02,833.0,851.8499755859375,816.8499755859375,821.3499755859375,1447976,0,0
2021-09-03,824.7999877929688,857.75,818.0999755859375,849.3499755859375,1377924,0,0
2021-09-06,853.5999755859375,874.0,846.1500244140625,867.9500122070312,1369019,0,0
2021-09-07,869.0,884.9000244140625,862.8499755859375,878.6500244140625,1208284,0,0
2021-09-08,883.0999755859375,883.4500122070312,861.0,869.7000122070312,744779,0,0
2021-09-09,865.0,873.8499755859375,852.0,854.9500122070312,398200,0,0
2021-09-13,848.0,861.0499877929688,840.0999755859375,848.5999755859375,418524,0,0
2021-09-14,850.0,855.5999755859375,840.5999755859375,846.4500122070312,264501,0,0
2021-09-15,846.5,852.0,832.3499755859375,842.75,308946,0,0
2021-09-16,842.75,849.7000122070312,831.0999755859375,835.25,226396,0,0
2021-09-17,835.3499755859375,859.0,830.0999755859375,850.0,851323,0,0
