Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-17,15.5,16.299999237060547,15.5,16.25,182773,0,0
2021-08-18,16.350000381469727,16.399999618530273,15.449999809265137,15.649999618530273,105659,0,0
2021-08-20,15.5,15.75,14.899999618530273,14.949999809265137,82270,0,0
2021-08-23,14.550000190734863,15.5,14.25,14.25,102463,0,0
2021-08-24,14.0,14.949999809265137,13.550000190734863,14.949999809265137,135661,0,0
2021-08-25,15.350000381469727,15.649999618530273,14.800000190734863,15.550000190734863,77203,0,0
2021-08-26,16.0,16.149999618530273,15.199999809265137,15.800000190734863,64261,0,0
2021-08-27,16.0,16.149999618530273,15.399999618530273,15.600000381469727,51883,0,0
2021-08-30,15.100000381469727,16.0,15.100000381469727,15.449999809265137,65609,0,0
2021-08-31,15.699999809265137,15.899999618530273,15.350000381469727,15.550000190734863,43913,0,0
2021-09-01,15.550000190734863,15.899999618530273,15.350000381469727,15.600000381469727,99945,0,0
2021-09-02,15.600000381469727,15.850000381469727,15.100000381469727,15.5,94274,0,0
2021-09-03,15.649999618530273,15.899999618530273,15.25,15.449999809265137,42461,0,0
2021-09-06,15.75,15.75,15.0,15.199999809265137,101025,0,0
2021-09-07,15.449999809265137,15.449999809265137,14.850000381469727,15.0,78536,0,0
2021-09-08,15.25,15.350000381469727,14.699999809265137,15.050000190734863,122878,0,0
2021-09-09,15.350000381469727,15.350000381469727,14.899999618530273,15.0,51949,0,0
2021-09-13,15.699999809265137,15.699999809265137,14.75,14.949999809265137,75791,0,0
2021-09-14,15.25,15.649999618530273,14.899999618530273,15.449999809265137,145586,0,0
2021-09-15,15.800000190734863,16.049999237060547,15.550000190734863,15.899999618530273,118748,0,0
2021-09-16,15.949999809265137,16.25,15.75,16.049999237060547,128543,0,0
2021-09-17,16.200000762939453,16.350000381469727,15.25,15.550000190734863,75697,0,0
