Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-17,129.85925782597002,129.85925782597002,125.3881336795513,126.32167053222656,4741798,0.0,0
2021-08-18,126.76387297117316,128.33614406000382,125.78120728922607,125.97773742675781,3168403,0.0,0
2021-08-20,124.79853572049971,126.22339789325419,121.89967509435351,122.24360656738281,4037976,0.0,0
2021-08-23,122.83320396713641,124.50373254223194,120.18000976030378,121.01527404785156,5093362,0.0,0
2021-08-24,121.01527631478831,123.52106922437174,120.72047362088722,123.07887268066406,2416643,0.0,0
2021-08-25,122.83320797523628,124.94594065183915,122.5875415592858,123.66847229003906,2777090,0.0,0
2021-08-26,123.66846883605956,124.6020056888847,121.94880397243537,122.48927307128906,2657392,0.0,0
2021-08-27,122.58753727258151,124.60200481179007,122.58753727258151,124.11067199707031,2281604,0.0,0
2021-08-30,125.1916040166822,128.53266869161067,124.7985362613123,127.55000305175781,4893573,0.0,0
2021-08-31,127.30000305175781,129.75,127.30000305175781,129.0500030517578,4697193,2.25,0
2021-09-01,129.10000610351562,130.1999969482422,127.80000305175781,129.3000030517578,4150692,0.0,0
2021-09-02,129.0,129.89999389648438,127.55000305175781,128.3000030517578,2331332,0.0,0
2021-09-03,128.5,130.75,127.9000015258789,128.5500030517578,2971252,0.0,0
2021-09-06,129.0500030517578,129.8000030517578,127.6500015258789,128.35000610351562,3936119,0.0,0
2021-09-07,128.35000610351562,128.75,125.80000305175781,127.55000305175781,2803582,0.0,0
2021-09-08,127.69999694824219,132.9499969482422,126.8499984741211,132.1999969482422,7015784,0.0,0
2021-09-09,132.8000030517578,136.89999389648438,132.1999969482422,135.1999969482422,12500381,0.0,0
2021-09-13,135.0,139.64999389648438,133.60000610351562,138.6999969482422,11796301,0.0,0
2021-09-14,139.0,140.60000610351562,137.6999969482422,138.25,8280445,0.0,0
2021-09-15,138.60000610351562,140.8000030517578,137.25,137.4499969482422,7348375,0.0,0
2021-09-16,137.60000610351562,138.39999389648438,135.1999969482422,136.35000610351562,4454838,0.0,0
2021-09-17,136.89999389648438,139.5,135.14999389648438,138.3000030517578,12305024,0.0,0
