Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-18,213.3111143026299,216.49487451296565,208.98321588513804,210.92330932617188,112755,0.0,0
2021-08-20,207.93853714100808,209.9283796016876,202.96393098930932,205.302001953125,213397,0.0,0
2021-08-23,207.93853740463757,208.63497923049974,182.369064788747,189.73147583007812,532783,0.0,0
2021-08-24,188.04011337883557,198.1385578396261,188.04011337883557,196.39744567871094,318464,0.0,0
2021-08-25,196.39744650443964,196.74567501060403,192.01979912539358,192.91522216796875,158613,0.0,0
2021-08-26,192.81574671311088,199.92942777831,191.3731138962663,193.26345825195312,497521,0.0,0
2021-08-27,194.00965358820602,195.94974708782922,192.41777343496457,193.3629608154297,161824,0.0,0
2021-08-30,195.55177209433052,197.98932608779597,193.26345021384105,195.0045623779297,162948,0.0,0
2021-08-31,194.8055895831321,203.71013199934788,193.6116870838636,199.92942810058594,504549,0.0,0
2021-09-01,198.9842604213673,208.28678066858396,198.9842604213673,206.6949005126953,316702,0.0,0
2021-09-02,206.69489372902498,213.31111409837519,202.71520865120982,211.6197509765625,489579,0.0,0
2021-09-03,212.26646062919573,214.4055353033239,204.1080940085817,205.35174560546875,171701,0.0,0
2021-09-06,205.50099676721285,208.0380491087921,202.81471230372065,203.5111541748047,165599,0.0,0
2021-09-07,201.32231944939377,204.8542777144797,198.98424845750077,199.58120727539062,152941,0.0,0
2021-09-08,200.87459176248134,202.56597001112914,198.1385583595777,199.03399658203125,86168,0.0,0
2021-09-09,198.6857765158473,199.97917721569016,193.76091921768983,195.89999389648438,192940,0.0,0
2021-09-13,197.89999389648438,198.89999389648438,191.5500030517578,193.60000610351562,185079,1.0,0
2021-09-14,194.8000030517578,197.25,193.3000030517578,194.85000610351562,112959,0.0,0
2021-09-15,195.6999969482422,204.0,195.1999969482422,200.8000030517578,337597,0.0,0
2021-09-16,200.0,201.89999389648438,194.8000030517578,197.0500030517578,150437,0.0,0
2021-09-17,197.14999389648438,202.3000030517578,188.1999969482422,194.1999969482422,387842,0.0,0
