Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-17,3436.0,3447.300048828125,3385.35009765625,3420.050048828125,33695,0,0
2021-08-18,3422.0,3432.699951171875,3375.0,3402.14990234375,33079,0,0
2021-08-20,3345.0,3426.0,3305.050048828125,3319.0,42020,0,0
2021-08-23,3353.949951171875,3358.300048828125,3180.0,3269.0,88454,0,0
2021-08-24,3264.0,3348.0,3250.10009765625,3324.60009765625,70026,0,0
2021-08-25,3324.60009765625,3495.0,3323.300048828125,3459.14990234375,108562,0,0
2021-08-26,3488.0,3784.699951171875,3475.10009765625,3740.699951171875,495369,0,0
2021-08-27,3744.0,3830.0,3654.0,3788.699951171875,181128,0,0
2021-08-30,3818.0,4069.949951171875,3788.699951171875,3987.5,230941,0,0
2021-08-31,4008.449951171875,4094.800048828125,3869.949951171875,4040.14990234375,106898,0,0
2021-09-01,4066.0,4264.89990234375,4058.0,4169.35009765625,186085,0,0
2021-09-02,4182.64990234375,4197.2001953125,4034.0,4097.4501953125,111771,0,0
2021-09-03,4097.4501953125,4123.39990234375,4005.0,4050.550048828125,91374,0,0
2021-09-06,4065.0,4124.9501953125,4001.300048828125,4035.64990234375,86357,0,0
2021-09-07,4035.64990234375,4294.7001953125,4015.449951171875,4225.4501953125,147631,0,0
2021-09-08,4256.89990234375,4410.0,4209.25,4242.2998046875,187939,0,0
2021-09-09,4257.0,4374.39990234375,4250.14990234375,4319.64990234375,110552,0,0
2021-09-13,4345.7998046875,4724.0,4345.0,4645.35009765625,238085,0,0
2021-09-14,4735.0,5005.0,4675.0,4974.7998046875,329741,0,0
2021-09-15,5000.0,5223.5498046875,4835.0,4946.4501953125,300802,0,0
2021-09-16,4971.2001953125,5073.75,4700.0,4918.2998046875,204259,0,0
2021-09-17,4900.0,4900.0,4705.0,4780.9501953125,529578,0,0
