Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-18,260.8999938964844,265.5,253.10000610351562,257.45001220703125,1198137,0,0
2021-08-20,251.25,255.39999389648438,240.0,242.9499969482422,1425542,0,0
2021-08-23,241.85000610351562,244.64999389648438,218.10000610351562,223.0500030517578,2953205,0,0
2021-08-24,222.89999389648438,244.5,222.0,242.0,4199466,0,0
2021-08-25,240.0,249.8000030517578,236.35000610351562,245.3000030517578,2937977,0,0
2021-08-26,241.0,247.60000610351562,238.0,239.89999389648438,1548838,0,0
2021-08-27,238.0,244.5500030517578,238.0,239.5500030517578,1091862,0,0
2021-08-30,240.14999389648438,251.85000610351562,240.14999389648438,247.25,2846326,0,0
2021-08-31,248.3000030517578,249.6999969482422,242.64999389648438,244.4499969482422,994527,0,0
2021-09-01,244.8000030517578,248.9499969482422,239.0,240.5500030517578,1301412,0,0
2021-09-02,242.39999389648438,250.5,241.5,245.4499969482422,1607660,0,0
2021-09-03,245.4499969482422,247.8000030517578,242.60000610351562,244.39999389648438,907923,0,0
2021-09-06,245.5,249.35000610351562,244.10000610351562,245.3000030517578,787253,0,0
2021-09-07,247.25,247.25,239.3000030517578,240.14999389648438,658792,0,0
2021-09-08,242.3000030517578,258.3500061035156,242.0,253.0,4956803,0,0
2021-09-09,252.0,259.79998779296875,248.5,252.89999389648438,3043260,0,0
2021-09-13,252.8000030517578,255.0,249.64999389648438,251.39999389648438,898536,0,0
2021-09-14,253.5,254.8000030517578,248.0,250.60000610351562,757372,0,0
2021-09-15,250.6999969482422,253.89999389648438,249.1999969482422,251.89999389648438,747635,0,0
2021-09-16,252.8000030517578,258.0,247.25,248.25,1273267,0,0
2021-09-17,250.5500030517578,250.5500030517578,241.25,243.39999389648438,1153168,0,0
