Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-17,16.100000381469727,16.950000762939453,16.100000381469727,16.5,2287,0,0
2021-08-18,16.5,17.200000762939453,16.100000381469727,16.75,4498,0,0
2021-08-20,16.450000762939453,16.75,16.0,16.399999618530273,13210,0,0
2021-08-23,16.950000762939453,16.950000762939453,15.600000381469727,15.600000381469727,6580,0,0
2021-08-24,14.899999618530273,15.800000190734863,14.850000381469727,15.600000381469727,9086,0,0
2021-08-25,15.899999618530273,15.899999618530273,14.850000381469727,14.949999809265137,7503,0,0
2021-08-26,15.399999618530273,15.399999618530273,14.5,14.850000381469727,2129,0,0
2021-08-27,14.850000381469727,15.25,14.399999618530273,15.0,2048,0,0
2021-08-30,14.949999809265137,15.0,14.399999618530273,15.0,2130,0,0
2021-08-31,14.350000381469727,15.399999618530273,14.350000381469727,15.350000381469727,2375,0,0
2021-09-01,15.449999809265137,15.449999809265137,14.600000381469727,14.949999809265137,25237,0,0
2021-09-02,14.449999809265137,15.449999809265137,14.449999809265137,15.25,6523,0,0
2021-09-03,14.550000190734863,15.399999618530273,14.5,14.850000381469727,9022,0,0
2021-09-06,14.850000381469727,15.300000190734863,14.5,15.25,24152,0,0
2021-09-07,15.5,15.5,14.5,15.199999809265137,8750,0,0
2021-09-08,14.449999809265137,15.25,14.449999809265137,15.149999618530273,1613,0,0
2021-09-09,14.449999809265137,15.100000381469727,14.449999809265137,14.75,8527,0,0
2021-09-13,15.399999618530273,15.399999618530273,14.5,14.949999809265137,2285,0,0
2021-09-14,14.550000190734863,15.25,14.550000190734863,14.699999809265137,3605,0,0
2021-09-15,15.0,15.350000381469727,14.600000381469727,15.0,15776,0,0
2021-09-16,15.449999809265137,15.449999809265137,14.75,14.800000190734863,6849,0,0
2021-09-17,15.25,15.449999809265137,14.5,15.25,13634,0,0
