Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-17,0.75,0.800000011920929,0.75,0.800000011920929,1153435,0,0
2021-08-18,0.800000011920929,0.800000011920929,0.75,0.75,1211332,0,0
2021-08-20,0.75,0.800000011920929,0.75,0.75,1978171,0,0
2021-08-23,0.800000011920929,0.800000011920929,0.75,0.75,1518430,0,0
2021-08-24,0.800000011920929,0.800000011920929,0.75,0.75,1504077,0,0
2021-08-25,0.75,0.800000011920929,0.75,0.800000011920929,5404927,0,0
2021-08-26,0.8500000238418579,0.8500000238418579,0.75,0.800000011920929,3853792,0,0
2021-08-27,0.800000011920929,0.800000011920929,0.75,0.800000011920929,1802579,0,0
2021-08-30,0.800000011920929,0.800000011920929,0.75,0.75,1673168,0,0
2021-08-31,0.800000011920929,0.800000011920929,0.75,0.75,1401836,0,0
2021-09-01,0.800000011920929,0.800000011920929,0.699999988079071,0.75,1286488,0,0
2021-09-02,0.75,0.800000011920929,0.699999988079071,0.75,4722854,0,0
2021-09-03,0.800000011920929,0.800000011920929,0.75,0.75,1388653,0,0
2021-09-06,0.75,0.800000011920929,0.75,0.75,2383829,0,0
2021-09-07,0.75,0.800000011920929,0.75,0.800000011920929,1098361,0,0
2021-09-08,0.75,0.800000011920929,0.75,0.75,1492962,0,0
2021-09-09,0.800000011920929,0.800000011920929,0.75,0.800000011920929,906162,0,0
2021-09-13,0.75,0.800000011920929,0.75,0.75,2224532,0,0
2021-09-14,0.800000011920929,0.800000011920929,0.75,0.75,2536312,0,0
2021-09-15,0.800000011920929,0.800000011920929,0.75,0.75,1808607,0,0
2021-09-16,0.75,0.800000011920929,0.75,0.75,2201791,0,0
2021-09-17,0.800000011920929,0.800000011920929,0.75,0.800000011920929,6664193,0,0
