Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-08-18,2750.0,2770.300048828125,2698.0,2710.75,2501410,0,0
2021-08-20,2700.0,2738.949951171875,2698.0,2722.050048828125,3986473,0,0
2021-08-23,2745.5,2758.5,2710.0,2721.949951171875,1901700,0,0
2021-08-24,2726.0,2729.89990234375,2683.949951171875,2691.25,2984595,0,0
2021-08-25,2707.800048828125,2718.5,2696.25,2699.25,1714777,0,0
2021-08-26,2711.25,2720.0,2682.199951171875,2700.35009765625,1855274,0,0
2021-08-27,2694.10009765625,2724.64990234375,2662.050048828125,2718.199951171875,2761023,0,0
2021-08-30,2730.449951171875,2764.89990234375,2723.10009765625,2755.699951171875,1731926,0,0
2021-08-31,2748.0,2812.0,2739.35009765625,2798.5,4933523,0,0
2021-09-01,2790.0,2796.949951171875,2736.60009765625,2747.75,3084291,0,0
2021-09-02,2756.89990234375,2785.0,2737.25,2777.699951171875,1734037,0,0
2021-09-03,2768.10009765625,2784.14990234375,2742.10009765625,2758.60009765625,1914438,0,0
2021-09-06,2765.0,2777.699951171875,2741.199951171875,2765.300048828125,1729080,0,0
2021-09-07,2769.800048828125,2853.64990234375,2749.949951171875,2837.0,4072518,0,0
2021-09-08,2838.25,2852.0,2802.25,2829.300048828125,2274494,0,0
2021-09-09,2815.199951171875,2853.85009765625,2813.800048828125,2830.10009765625,1986913,0,0
2021-09-13,2844.0,2875.85009765625,2833.300048828125,2849.800048828125,3283960,0,0
2021-09-14,2864.949951171875,2869.0,2810.0,2818.050048828125,2238463,0,0
2021-09-15,2805.699951171875,2843.0,2795.0,2815.449951171875,1924840,0,0
2021-09-16,2800.0,2823.89990234375,2798.5,2812.35009765625,1831201,0,0
2021-09-17,2832.25,2851.949951171875,2801.699951171875,2825.64990234375,4447386,0,0
